Date,Requests,DataSent
2010-01-14-23,19715447,358671278671
2010-01-15-00,18159561,338787792978
2010-01-15-01,17741863,335923874447
2010-01-15-02,17298088,331026076975
2010-01-15-03,16647498,328678448867
2010-01-15-04,15625190,322851521822
2010-01-15-05,14223983,290102877481
2010-01-15-06,13498537,281591915292
2010-01-15-07,13926366,282437585671
2010-01-15-08,15057955,306153920286
2010-01-15-09,16029361,324091103955
2010-01-15-10,17089084,351365128681
2010-01-15-11,17322418,353223783218
2010-01-15-12,17817049,358188179638
2010-01-15-13,18120844,369871234833
2010-01-15-14,18745345,382687943587
2010-01-15-15,18993819,390527994847
2010-01-15-16,18996469,373661082793
2010-01-15-17,19109356,367537979213
2010-01-15-18,18813327,349598209310
2010-01-15-19,18936087,352850712161
2010-01-15-20,19146650,357201054910
2010-01-15-21,19410453,353680435650
2010-01-15-22,19771962,357695312256
2010-01-15-23,19313012,349702695342
2010-01-16-00,17234538,316564623389
2010-01-16-01,16375848,296622948830
2010-01-16-02,15556728,288783809909
2010-01-16-03,15397625,285599120668
2010-01-16-04,14851660,277992818961
2010-01-16-05,14222094,264525959948
2010-01-16-06,13589456,254375598700
2010-01-16-07,13194293,249039469885
2010-01-16-08,12934232,244192061513
2010-01-16-09,13547924,249993509629
2010-01-16-10,14894117,266876482589
2010-01-16-11,15835413,276957972614
2010-01-16-12,16353768,282046124240
2010-01-16-13,16824785,294713132442
2010-01-16-14,18098741,320068667021
2010-01-16-15,18586550,327764454951
2010-01-16-16,18650087,324890337565
2010-01-16-17,19177188,332268287909
2010-01-16-18,19151877,327663153907
2010-01-16-19,19133716,329205705461
2010-01-16-20,19209593,333236732185
2010-01-16-21,19465415,336167639236
2010-01-16-22,19503228,339038684728
2010-01-16-23,19097345,338260762757
2010-01-17-00,17803836,322913538822
2010-01-17-01,17007344,311840679846
2010-01-17-02,16275572,300724743077
2010-01-17-03,15935475,296087831947
2010-01-17-04,15518607,291425271934
2010-01-17-05,14924666,279954258386
2010-01-17-06,14398353,272247543376
2010-01-17-07,13787832,262307786796
2010-01-17-08,13426609,254764541853
2010-01-17-09,14247590,268746810886
2010-01-17-10,15933524,291050499191
2010-01-17-11,17655412,309772927504
2010-01-17-12,18611019,321373249398
2010-01-17-13,18291783,320403699244
2010-01-17-14,18349533,316248517156
2010-01-17-15,18514028,319824525968
2010-01-17-16,18589242,318053788478
2010-01-17-17,18468875,308630646421
2010-01-17-18,18597494,307467267268
2010-01-17-19,18701269,305295626339
2010-01-17-20,18720845,310462094568
2010-01-17-21,18850422,318300322105
2010-01-17-22,19296523,327828343882
2010-01-17-23,19669990,342125869477
2010-01-18-00,18213805,329956783382
2010-01-18-01,17501345,327342298483
2010-01-18-02,17677850,334012001183
2010-01-18-03,17756805,341465483267
2010-01-18-04,17797250,354204065878
2010-01-18-05,16664907,327086996941
2010-01-18-06,15585122,310730769493
2010-01-18-07,15279191,310759813228
2010-01-18-08,16158794,335209781805
2010-01-18-09,17097029,355027786078
2010-01-18-10,18142187,385027601319
2010-01-18-11,18673100,390020431558
2010-01-18-12,18914182,394846500418
2010-01-18-13,18695113,391508663311
2010-01-18-14,18898827,387965523557
2010-01-18-15,18856855,384448432152
2010-01-18-16,18813432,366771522167
2010-01-18-17,18617724,345169025262
2010-01-18-18,18444803,336485184871
2010-01-18-19,18426348,330863468128
2010-01-18-20,18685100,331592803716
2010-01-18-21,19278295,336510379623
2010-01-18-22,19612487,353438472306
2010-01-18-23,20102492,367392124318
2010-01-19-00,19430806,370783075518
2010-01-19-01,18828134,362719049146
2010-01-19-02,18142687,355028456191
2010-01-19-03,18057438,358552174378
2010-01-19-04,17524464,355742034504
2010-01-19-05,16207230,324001267984
2010-01-19-06,15052863,307016835281
2010-01-19-07,14676288,303677698611
2010-01-19-08,15506481,327678102075
2010-01-19-09,16653739,349660940580
2010-01-19-10,17728313,377403543906
2010-01-19-11,18273041,382630391293
2010-01-19-12,18166971,387970319445
2010-01-19-13,18548512,387652531660
2010-01-19-14,19031053,389054490458
2010-01-19-15,18947939,386764230734
2010-01-19-16,18912045,370494627310
2010-01-19-17,18728941,355321462270
2010-01-19-18,18537294,341678988913
2010-01-19-19,18755941,342726554113
2010-01-19-20,18768183,340020785441
2010-01-19-21,18742748,337961188348
2010-01-19-22,19017121,344707206020
2010-01-19-23,19270519,351106214483
2010-01-20-00,18092333,346597612740
2010-01-20-01,17982796,347797890902
2010-01-20-02,17573275,337241597572
2010-01-20-03,17387339,343934073804
2010-01-20-04,17018647,343480805409
2010-01-20-05,15590047,310279848848
2010-01-20-06,14925521,296846839004
2010-01-20-07,14717623,296547355275
2010-01-20-08,15562954,318660134964
2010-01-20-09,16836163,343347774701
2010-01-20-10,17981720,374383417629
2010-01-20-11,18522945,381663736139
2010-01-20-12,18965539,386768840936
2010-01-20-13,18718766,384777557497
2010-01-20-14,18857002,383037915641
2010-01-20-15,18784314,380619317279
2010-01-20-16,18661233,366941817897
2010-01-20-17,18542756,354614428528
2010-01-20-18,18448596,344922954976
2010-01-20-19,18458065,340272404972
2010-01-20-20,18624903,339885103874
2010-01-20-21,18872493,337150440354
2010-01-20-22,19232238,344051310051
2010-01-20-23,19646489,353450850050
2010-01-21-00,18429757,344093237733
2010-01-21-01,18448942,344661042730
2010-01-21-02,17961068,339599489165
2010-01-21-03,17506164,335473236518
2010-01-21-04,17049220,337143390675
2010-01-21-05,15621336,305005721069
2010-01-21-06,14823673,295464504289
2010-01-21-07,14436827,291680008306
2010-01-21-08,15301536,312478115335
2010-01-21-09,16488025,347146365298
2010-01-21-10,17676002,375712111145
2010-01-21-11,18227070,379771396368
2010-01-21-12,18705534,390393278364
2010-01-21-13,18594500,391774288302
2010-01-21-14,18864474,393517161427
2010-01-21-15,18828485,390770236152
2010-01-21-16,18764737,376039234282
2010-01-21-17,18501095,357195406352
2010-01-21-18,18301747,346343647225
2010-01-21-19,18336587,340995072145
2010-01-21-20,18449590,339399484660
2010-01-21-21,18633422,336194518278
2010-01-21-22,19039571,342466946807
2010-01-21-23,19292199,348444762350
2010-01-22-00,18012692,334514827154
2010-01-22-01,17710146,329434794697
2010-01-22-02,17351519,325217947349
2010-01-22-03,16957823,329200270053
2010-01-22-04,16168895,323702784247
2010-01-22-05,14883771,294350697602
2010-01-22-06,14099354,281075623006
2010-01-22-07,13707265,274113478045
2010-01-22-08,14776059,298920249890
2010-01-22-09,16037073,327908971180
2010-01-22-10,16862902,352967364005
2010-01-22-11,17111291,351846343951
2010-01-22-12,17524285,357621013804
2010-01-22-13,17959727,367597863665
2010-01-22-14,18743726,380956984777
2010-01-22-15,19675162,399989043405
2010-01-22-16,19771244,386463384789
2010-01-22-17,20062590,380372166854
2010-01-22-18,20103513,375440680030
2010-01-22-19,19763223,364027697222
2010-01-22-20,19543665,355722043052
2010-01-22-21,19358810,344467384841
2010-01-22-22,19933315,346396565173
2010-01-22-23,19007808,332659437747
2010-01-23-00,16908747,301783775052
2010-01-25-00,11719122,216187298580
2010-01-23-01,15974798,279685390203
2010-01-25-01,18899966,349656361672
2010-01-25-02,18614702,349870322125
2010-01-25-03,18179631,354280908506
2010-01-25-04,17654094,355610771871
2010-01-25-05,16457914,322157520297
2010-01-25-06,15285836,303176332775
2010-01-25-07,14769155,296004410145
2010-01-25-08,15634263,315497863353
2010-01-25-09,16741861,337147987333
2010-01-25-10,17874634,367571355073
2010-01-25-11,18520235,373018704434
2010-01-25-12,19030629,380540199719
2010-01-25-13,18760632,381280510566
2010-01-25-14,18838682,379112182463
2010-01-25-15,18705840,376457110525
2010-01-25-16,18595190,359639713723
2010-01-25-17,18384257,343409915781
2010-01-25-18,18491862,337409887003
2010-01-25-19,18619582,336605064158
2010-01-25-20,18628293,332463066515
2010-01-25-21,18740940,333041827618
2010-01-25-22,19565292,346417524375
2010-01-25-23,20361599,358372436403
2010-01-26-00,19190344,346930954044
2010-01-26-01,18819501,344441260300
2010-01-26-02,18526296,341894765813
2010-01-26-03,18165521,341269826528
2010-01-26-04,17465041,336610220290
2010-01-26-05,15961807,299374577317
2010-01-26-06,14692690,282415824978
2010-01-26-07,14369009,279915490473
2010-01-26-08,15270866,303288278057
2010-01-26-09,16454683,325922375729
2010-01-26-10,17554819,356061193260
2010-01-26-11,18162263,366408170596
2010-01-26-12,18676831,376734197751
2010-01-26-13,19036314,388200524795
2010-01-26-14,19038568,385585852452
2010-01-26-15,18932195,382815223168
2010-01-26-16,19159526,370916166142
2010-01-26-17,19048051,356054912600
2010-01-26-18,18840381,345327377910
2010-01-26-19,18869627,341821394449
2010-01-26-20,18985023,341872829219
2010-01-26-21,19374440,344390865729
2010-01-26-22,19857960,350271689594
2010-01-26-23,20153144,356810135089
2010-01-27-00,18970937,342481146559
2010-01-27-01,18504435,341688344319
2010-01-27-02,17846525,335950412632
2010-01-27-03,17715969,338181847427
2010-01-27-04,17011377,333468241520
2010-01-27-05,15851651,300906705663
2010-01-27-06,14788514,287048605351
2010-01-27-07,14448949,284368578509
2010-01-27-08,15213037,305191314743
2010-01-27-09,16588622,332132124102
2010-01-27-10,17829921,363141805150
2010-01-27-11,18565187,374644999977
2010-01-27-12,19072991,378969232522
2010-01-27-13,19104789,381683354017
2010-01-27-14,19080626,379345579874
2010-01-27-15,18997993,376569279764
2010-01-27-16,19086205,366328242335
2010-01-27-17,18769398,350141360231
2010-01-27-18,18650039,340719829225
2010-01-27-19,18606836,337193368771
2010-01-27-20,18782803,336108924600
2010-01-27-21,19151125,337882603295
2010-01-27-22,19646987,345093496361
2010-01-27-23,20212231,356570956728
2010-01-28-00,18686532,336967239466
2010-01-28-01,18373783,337088676467
2010-01-28-02,17962337,333304930404
2010-01-28-03,16709606,329763927829
2010-01-28-04,15845426,326841240396
2010-01-28-05,15690907,299696545614
2010-01-28-06,14586777,284438402936
2010-01-28-07,14258134,281203047398
2010-01-28-08,15019251,300982377843
2010-01-28-09,16200169,325097174250
2010-01-28-10,17319508,357087011582
2010-01-28-11,17734300,362167275614
2010-01-28-12,18452078,375415610874
2010-01-28-13,18822266,387429419817
2010-01-28-14,19118986,390300232901
2010-01-28-15,19081891,387144070749
2010-01-28-16,18912960,369394009869
2010-01-28-17,18764668,354241143493
2010-01-28-18,18602939,346211943931
2010-01-28-19,18740277,350156812193
2010-01-28-20,19002343,353463745339
2010-01-28-21,19120021,350052017040
2010-01-28-22,19777008,355108392151
2010-01-28-23,20178981,362596631286
2010-01-29-00,18517368,340865319866
2010-01-29-01,18086570,334348680804
2010-01-29-02,17568461,330223186556
2010-01-29-03,16373282,323105554364
2010-01-29-04,15582312,316748740878
2010-01-29-05,14285443,286228003485
2010-01-29-06,13435765,275246088276
2010-01-29-07,13141316,274889081540
2010-01-29-08,14457602,305362104493
2010-01-29-09,15853544,326222422218
2010-01-29-10,16075184,336988023631
2010-01-29-11,15688877,320717794502
2010-01-29-12,15443415,311716050586
2010-01-29-13,15823043,325276868923
2010-01-29-14,16998502,341621182168
2010-01-29-15,15457486,310832041606
2010-01-29-16,13293874,258051819756
2010-01-29-17,15324566,289234834004
2010-01-29-18,18527821,345516003776
2010-01-29-19,20326020,377064835534
2010-01-29-20,20299669,373804360387
2010-01-29-21,21020705,378149886167
2010-01-29-22,20808287,373260654072
2010-01-29-23,19127510,340028993989
2010-01-30-00,16743097,295623154319
2010-01-30-01,16083951,279685224372
2010-01-30-02,15165201,265576191523
2010-01-30-03,13837730,250242608421
2010-01-30-04,13043504,242788377157
2010-01-30-05,13570492,245542175746
2010-01-30-06,13118938,236630671739
2010-01-30-07,12744115,232236070608
2010-01-30-08,12804956,229442869311
2010-01-30-09,13348102,235774041166
2010-01-30-10,14478688,253506343309
2010-01-30-11,15530042,266214048268
2010-01-30-12,16377392,277076942142
2010-01-30-13,16733968,287313210510
2010-01-30-14,18018342,306929161261
2010-01-30-15,19363668,328477064148
2010-01-30-16,20117086,339079317589
2010-01-30-17,20292625,342259662813
2010-01-30-18,20049671,335569046172
2010-01-30-19,20219890,336862859807
2010-01-30-20,20079383,337662752714
2010-01-30-21,20022257,339099978412
2010-01-30-22,20398012,341111960498
2010-01-30-23,19585307,330578382363
2010-01-31-00,17859334,306362593455
2010-01-31-01,17204698,294995924941
2010-01-31-02,16368352,283304386036
2010-01-31-03,15935768,277725106502
2010-01-31-04,15677340,276014876280
2010-01-31-05,15146174,267955097017
2010-01-31-06,14361701,256097965815
2010-01-31-07,13577950,243577962013
2010-01-31-08,13508551,238640822627
2010-01-31-09,14314328,248589003460
2010-01-31-10,15786473,269189625191
2010-01-31-11,17299899,284834702214
2010-01-31-12,18422744,307338987606
2010-01-31-13,18488452,312517045944
2010-01-31-14,18928286,317818753749
2010-01-31-15,19011271,319148626526
2010-01-31-16,18960268,315833174704
2010-01-31-17,18727615,310934103908
2010-01-31-18,18731849,311198855182
2010-01-31-19,18888750,313786754186
2010-01-31-20,19158538,317135772903
2010-01-31-21,19532472,325242546648
2010-01-31-22,19933654,336122294265
2010-01-31-23,20069598,345964293250
2010-02-01-00,18657155,331535920204
2010-02-01-01,18414666,336077523665
2010-02-01-02,18024627,341885469989
2010-02-01-03,17853869,350325591905
2010-02-01-04,17179172,353761610393
2010-02-01-05,15940097,322967611644
2010-02-01-06,14765048,302815692144
2010-02-01-07,14284682,296613237000
2010-02-01-08,14681381,306528010596
2010-02-01-09,15768254,330836548991
2010-02-01-10,16876205,362838731356
2010-02-01-11,17631594,373374570018
2010-02-01-12,18211218,381849349490
2010-02-01-13,18934889,390275590162
2010-02-01-14,19295274,394326960237
2010-02-01-15,19054929,392509320798
2010-02-01-16,19419871,391461722620
2010-02-01-17,19078895,370357560275
2010-02-01-18,18835091,354378833112
2010-02-01-19,18745137,339673121122
2010-02-01-20,18965812,340384829249
2010-02-01-21,19244030,342799121794
2010-02-01-22,19673359,352025954372
2010-02-01-23,19993176,360366827892
2010-02-02-00,18752778,350441487949
2010-02-02-01,17758178,345789616927
2010-02-02-02,17080209,342067517486
2010-02-02-03,16759449,342590758930
2010-02-02-04,16344443,341941639833
2010-02-02-05,14806558,301581102295
2010-02-02-06,13759186,283775392999
2010-02-02-07,13374164,278430039811
2010-02-02-08,14006407,297854754452
2010-02-02-09,15355977,322212393107
2010-02-02-10,16866074,358480649487
2010-02-02-11,17792854,369140521062
2010-02-02-12,18427599,375616713584
2010-02-02-13,19070693,388964191425
2010-02-02-14,19392714,394264804189
2010-02-02-15,19501294,395456429128
2010-02-02-16,19991465,390506520444
2010-02-02-17,19475425,366141302081
2010-02-02-18,19538724,358707965835
2010-02-02-19,19544229,354217449568
2010-02-02-20,19906598,361114848640
2010-02-02-21,20039372,359699444049
2010-02-02-22,20665819,370861063669
2010-02-02-23,20673656,373397160667
2010-02-03-00,17867728,334362364198
2010-02-03-01,18977893,355321248809
2010-02-03-02,18024748,342412610989
2010-02-03-03,17638288,339493577861
2010-02-03-04,16861314,332271584513
2010-02-03-05,15551997,302176342922
2010-02-03-06,14393670,284877676173
2010-02-03-07,14175505,284594273818
2010-02-03-08,15141651,309640663673
2010-02-03-09,16324713,332960308544
2010-02-03-10,17478587,364059864808
2010-02-03-11,17942955,373556939198
2010-02-03-12,17967006,378476194861
2010-02-03-13,18882681,391124212787
2010-02-03-14,19591164,402681382036
2010-02-03-15,19902302,405541198124
2010-02-03-16,19824299,390952771086
2010-02-03-17,19626798,372764905983
2010-02-03-18,19544715,363784891295
2010-02-03-19,19455169,359835094093
2010-02-03-20,19690860,363667061433
2010-02-03-21,19954075,359722022872
2010-02-03-22,20576210,368704505862
2010-02-03-23,21196890,378720151777
2010-02-04-00,19732038,358415893064
2010-02-04-01,18933193,354632688260
2010-02-04-02,18548431,350595975285
2010-02-04-03,17995236,347691496840
2010-02-04-04,16995293,340349167135
2010-02-04-05,15543779,303843785774
2010-02-04-06,14362512,287612394785
2010-02-04-07,14060474,285914377938
2010-02-04-08,15101905,308064033261
2010-02-04-09,16214305,332780246915
2010-02-04-10,17671780,372489388876
2010-02-04-11,18373107,380676801963
2010-02-04-12,18978560,389241840783
2010-02-04-13,19786884,405901905546
2010-02-04-14,20548137,421181946458
2010-02-04-15,20442239,419903439363
2010-02-04-16,20385652,400268345003
2010-02-04-17,20227939,389106608945
2010-02-04-18,20166083,386262695964
2010-02-04-19,20213222,381528935354
2010-02-04-20,19900408,376574710696
2010-02-04-21,19957412,376560371878
2010-02-04-22,20880548,389885924151
2010-02-04-23,20925767,394243868332
2010-02-05-00,18982281,365881796874
2010-02-05-01,17695283,359180585988
2010-02-05-02,17215382,354993294039
2010-02-05-03,16539810,348668566322
2010-02-05-04,15822764,339680539552
2010-02-05-05,14215875,301136806617
2010-02-05-06,13818227,292507895847
2010-02-05-07,13398007,290378640902
2010-02-05-08,14473319,314431284052
2010-02-05-09,15391285,332968325460
2010-02-05-10,16493617,362867990884
2010-02-05-11,17020851,372395649929
2010-02-05-12,17549340,380213277013
2010-02-05-13,18763594,397834804627
2010-02-05-14,19617728,409981267825
